"product_id";"short_descr"
"2830";"Designed to meet the performance needs of today's conventional cooking appliances. Hood shall have an infinite speed rotary control with memory and a separate, two-position light switch. Sides shall be straight and bottom hemmed, with no sharp edges.<BR><BR><BR>"
"2831";"Designed to meet the performance needs of today's conventional cooking appliances. Hood shall have an infinite speed rotary control with memory and a separate, two-position light switch. Sides shall be straight and bottom hemmed, with no sharp edges.<BR><BR><BR>"
"2833";""
"2834";"Designed to meet the performance needs of today's conventional cooking appliances. Hood shall have an infinite speed rotary control with memory and a separate, two-position light switch. Sides shall be straight and bottom hemmed, with no sharp edges.<BR><BR><BR>"
"2835";"Designed to meet the performance needs of today's conventional cooking appliances. Hood shall have an infinite speed rotary control with memory and a separate, two-position light switch. Sides shall be straight and bottom hemmed, with no sharp edges.<BR><BR><BR>"
"2836";"Designed to meet the performance needs of today's conventional cooking appliances. Hood shall have an infinite speed rotary control with memory and a separate, two-position light switch. Sides shall be straight and bottom hemmed, with no sharp edges.<BR><BR><BR>"
"2838";"A wall-mounted chimney hood with sleek, graceful, hand-rolled curves that is engineered to meet the requirements of today’s conventional appliance and kitchen styles. Unit shall have three-speed fan switch and separate light switch.<BR><BR><UL><LI>Multispeed slide control<LI>Two 20-watt halogen lamps provided<LI>Dishwasher-safe aluminum filters feature a quick-release latch and professional-style appearance.<LI>Requires separate purchase of a nonducted kit for indoor exhaust recirculation.<LI>Ducted/nonducted telescopic flue accommodates ceiling heights from 8 to 9 feet. Extension flues for higher ceilings are also available for ducted applications</LI></UL><BR>"
"2839";"The Broan Elite RMIP Pro-Style Insert fits flush with the bottom of the cabinet or custom hoods. Centrifugal blowers from 500 to 1500 CFM with multi-speed control to provide quiet and effective performance. Halogen lighting complements the beauty of its fully-enclosed, easy to clean bottom.<BR><BR><BR>"
"2840";"The Broan Elite RMIP Pro-Style Insert fits flush with the bottom of the cabinet or custom hoods. Centrifugal blowers from 500 to 1500 CFM with multi-speed control to provide quiet and effective performance. Halogen lighting complements the beauty of its fully-enclosed, easy to clean bottom.<BR><BR><BR>"
"2841";""
"2842";"Designed to meet the performance needs of today's conventional cooking appliances. Broan heat sentry automatically turns blower to high speed when excess cooking heat is detected. Hemmed bottom for safety and good looks.<BR><BR><BR>"
"2844";"36'' Downdraft Ventilator<BR><BR><BR>"
"2855";""
"2857";"The Custom Hood Kit is the perfect match of high performance ventilation and adjustable construction. The complete package for your custom design.<BR><BR><BR>"
"2858";"The Custom Hood Kit is the perfect match of high performance ventilation and adjustable construction. The complete package for your custom design.<BR><BR><BR>"
"2859";"Innovative downdraft system compatible with virtually all self-contained cooktops. Sleek, trim styling complements any cooktop style or color. Automatically raises into position with the touch of a button. Disappears flush with cooktop surface.<BR><BR><BR>"
"2860";"Innovative downdraft system compatible with virtually all self-contained cooktops. Sleek, trim styling complements any cooktop style or color. Automatically raises into position with the touch of a button. Disappears flush with cooktop surface.<BR><BR><BR>"
"2861";"Innovative downdraft system compatible with virtually all self-contained cooktops. Sleek, trim styling complements any cooktop style or color. Automatically raises into position with the touch of a button. Disappears flush with cooktop surface.<BR><BR><BR>"
"2862";"Innovative downdraft system compatible with virtually all self-contained cooktops. Sleek, trim styling complements any cooktop style or color. Automatically raises into position with the touch of a button. Disappears flush with cooktop surface.<BR><BR><BR>"
"2863";"Innovative downdraft system compatible with virtually all self-contained cooktops. Sleek, trim styling complements any cooktop style or color. Automatically raises into position with the touch of a button. Disappears flush with cooktop surface. <P>Space-saving design lets you make the most of precious, under-counter cabinet space. Infinitely adjustable speed control is flush with the side of the unit; inconspicuous, yet easy to reach and simple to use. Blower discharges right, left or down and slides side-to-side to ease installation (insufficient space for built-in ovens). Front access panel allows easy cleaning.</P><BR><BR><BR>"
"2864";"Innovative downdraft system compatible with virtually all self-contained cooktops. Sleek, trim styling complements any cooktop style or color. Automatically raises into position with the touch of a button. Disappears flush with cooktop surface.<BR><BR><BR>"
"2865";""
"2867";""
"2868";""
"2869";""
"2870";""
"2871";""
"2872";"Two ply Electrostatically charged filter media captures particles down to .10 micron at 85% efficiency. Suggested replacement about twice a year.<BR><BR><BR>"
"2873";"<p>Space saving at 8.3-inches (21.1 cm) wide</p><p>Completely portable, the pourover brewer requires no plumbing</p><p>All stainless steel tank construction</p><p>Includes paper filter pack and pour-in pitcher</p><p>Decanters not included</p>"
"2874";""
"2875";""
"2876";""
"2877";""
"2878";""
"2879";"The most popular and commonly used filters are available in consumer-friendly packs. Broan filters are made from the highest quality materials to provide the longest life possible and keep your range hood operating at peak performance. Broan also provides replacement filters for many other brands.<BR><BR><BR>"
"2880";""
"2881";""
"2882";""
"2883";""
"2884";""
"2885";""
"2886";""
"2887";""
"2888";""
"2889";""
"2891";""
"2892";""
"2894";""
"2895";""
"2896";""
"2899";""
"2901";""
"2902";""
"2905";""
"2907";""
"2908";""
"2909";""
"2910";""
"2911";""
"2912";"The most popular and commonly used filters are available in consumer-friendly packs. Broan filters are made from the highest quality materials to provide the longest life possible and keep your range hood operating at peak performance. Broan also provides replacement filters for many other brands.<BR><BR><BR>"
"2913";""
"2914";""
"2915";""
"2916";""
"2917";"The most popular and commonly used filters are available in consumer-friendly packs. Broan filters are made from the highest quality materials to provide the longest life possible and keep your range hood operating at peak performance. Broan also provides replacement filters for many other brands.<BR><BR><BR>"
"2918";"The most popular and commonly used filters are available in consumer-friendly packs. Broan BPS1FA36 Ducted Filteris made from the highest quality material to provide the longest life possible and keep your range hood operating at peak performance.<BR><BR><BR>"
"2919";"The most popular and commonly used filter is available in consumer-friendly pack. Broan Professional Aluminum Filter is made from the highest quality materials to provide the longest life possible and keep your range hood operating at peak performance.<BR><BR><BR>"
